,brand,store,sido,gungu,address,phone
1177,cheogajip,광교점,경기도,수원시,경기도 수원시 영통구 법조로 149번길 190,031-215-9282
1178,cheogajip,흥덕점,경기도,수원시,경기도 수원시 영통구 삼성로 320번길 35 101-102,031-217-9283
1179,cheogajip,오목천점,경기도,수원시,경기도 수원시 권선구 오목천동 472-40,031-227-1033
1180,cheogajip,기안점,경기도,화성시,경기도 화성시 기안동 355-16,031-224-5646
1181,cheogajip,봉담점,경기도,화성시,경기도 화성시 봉담읍 상리15-10,031-227-0052
1182,cheogajip,동탄2점,경기도,화성시,경기도 화성시 지산1길 22-1 103호(영천동),031-378-6644
1183,cheogajip,동탄1호점,경기도,화성시,경기도 화성시 동탄 반송3길 50-7. 1층(반송동),031-613-9924
1184,cheogajip,병점점,경기도,화성시,경기도 화성시 병점3로 157 상가 106,031-222-7292
1185,cheogajip,반도체점,경기도,화성,경기도 화성 태안 반월 360-8,031-202-2374
1186,cheogajip,신영통점,경기도,용인시,경기도 용인시 기흥구 서천서로12번길 4-11,031-206-9266
1187,cheogajip,영통점,경기도,수원시,경기도 수원시 영통구 청명남로50번길 24,031-202-9966
1188,cheogajip,남양점,경기도,화성시,경기도 화성시 남양동 547,031-357-9980
1189,cheogajip,팔탄점,경기도,화성시,경기도 화성시 팔탄면 서촌길 16,031-352-6787
1190,cheogajip,서근리점,경기도,화성시,"경기도 화성시 팔탄면 버들로 1374(서근리), 1층",031-352-0787
1191,cheogajip,안중점,경기도,평택시,경기도 평택시 안중읍 안중로18번길 2-19,031-681-9688
1192,cheogajip,향남점,경기도,화성시,"경기도 화성시 향남읍 행정동로 86, 103호",031-354-9124
1193,cheogajip,발안점,경기도,화성시,경기도 화성시 향냠읍 평리 101-9,031-353-0015
1194,cheogajip,왕림점,경기도,화성시,경기도 화성시 봉담읍 왕림 405-1,031-298-6196
1195,cheogajip,성남태평점,경기도,성남시,경기도 성남시 수정구 태평동 2359,031-755-9990
1196,cheogajip,금광점,경기도,성남시,경기도 성남시 중원구 금광동 4314 104호,031-732-9229
1197,cheogajip,상대원점,경기도,성남시,경기도 성남시 중원구 상대원동 1132,031-604-0123
1198,cheogajip,수지상현점,경기도,용인시,경기도 용인시 상현동 859 롯데아파트상가 116호,031-266-9292
1199,cheogajip,성남점,경기도,성남시,경기도 성남시 수정구 성남대로 1180번길 5-1(수진동),031-754-3384
1200,cheogajip,야탑점,경기도,성남시,경기도 성남시 분당구 야탑로 153번길 9- 103호(야탑동),031-709-1577
1201,cheogajip,동판교점,경기도,성남시,경기도 성남시 분당구 동판교로 52번길 9-3(백현동),031-704-9222
1202,cheogajip,서현분당점,경기도,성남시,"경기도 성남시 분당구 분당로 212, 상가동 102호(분당동, 샛별마을)",031-703-9285
1203,cheogajip,케이준 분당정자점,경기도,성남시,경기도 성남시 분당구 내정로 119번길 36(정자동1층),031-719-2443
1204,cheogajip,구미금곡점,경기도,성남시,경기도 성남시 분당구 미금일로 81,031-713-9288
1205,cheogajip,휘닉스파크점,강원도,평창군,"강원도 평창군 봉평면 태기로 30, A동 2층 101호(아벨라상가)",033-333-1114
1206,cheogajip,횡계점,강원도,평창군,강원도 평창군 대관령면 횡계리 321-12,033-335-5232
1207,cheogajip,화촌점,강원도,홍천군,강원도 홍천군 화촌면 성산로134번길 15,033-432-8216
1208,cheogajip,화천점,강원도,화천군,강원도 화천군 화천읍 중앙로 26-2,033-441-6791
1209,cheogajip,홍천점,강원도,홍천군,강원도 홍천군 홍천읍 꽃뫼로 137,033-433-5392
1210,cheogajip,호산점,강원도,삼척시,강원도 삼척시 원덕읍 호산2길 67-1,033-572-9095
1211,cheogajip,현리점,강원도,인제군,강원도 인제군 기린면 덕다리길 8,033-461-5406
1212,cheogajip,학성점,강원도,원주시,"강원도 원주시 학성길 46, 상가동 1층 103호(학성동, 삼천리아파트)",033-744-2101
1213,cheogajip,퇴계점,강원도,춘천시,강원도 춘천시 행촌로32번길 16(퇴계동),033-256-5149
1214,cheogajip,태장소초점,강원도,원주시,강원도 원주시 소초면 치악로 2355,033-732-0095
1215,cheogajip,태장1점,강원도,원주시,강원도 원주시 현충로 148(태장동),033-745-8800
1216,cheogajip,태백점,강원도,태백시,"강원도 태백시 황지로 44. 107호(황지동, 우남연립)",033-553-4560
1217,cheogajip,천도리점,강원도,인제군,강원도 인제군 서화면 천도로 133-1,033-462-0990
1218,cheogajip,천곡점,강원도,동해시,강원도 동해시 감추로 16(천곡동),033-533-5999
1219,cheogajip,중동점,강원도,영월군,강원도 영월군 중동면 태백산로 1199,033-378-2200
1220,cheogajip,주천점,강원도,영월군,강원도 영월군 주천면 주천면 주천로84번길 1,033-372-9262
1221,cheogajip,조양점,강원도,속초시,"강원도 속초시 새마을길 5, 1층(조양동)",033-632-7111
1222,cheogajip,정선점,강원도,정선군,강원도 정선군 정선읍 비봉로 58-1,033-562-7447
1223,cheogajip,정선남면점,강원도,정선군,강원도 정선군 남면 문은단로 3,033-592-8288
1224,cheogajip,정동진점,강원도,강릉시,강원도 강릉시 강동면 정동3길 46-4,033-644-5831
1225,cheogajip,임원점,강원도,삼척시,강원도 삼척시 원덕읍 임원중앙로 37,033-573-6334
1226,cheogajip,일산점,강원도,원주시,"강원도 원주시 무실로 50(일산동, 지상1층)",033-731-5688
1227,cheogajip,인제점,강원도,인제군,강원도 인제군 인제읍 비봉로16번길 5,033-461-1666
1228,cheogajip,원통점,강원도,인제군,강원도 인제군 북면 원통로147번길 32,033-461-3269
1229,cheogajip,우산점,강원도,원주시,강원도 원주시 우산동 90-3번지,033-748-2777
1230,cheogajip,양양점,강원도,양양군,강원도 양양군 양양읍 남문7길 5,033-671-4743
1231,cheogajip,양양동호점,강원도,양양군,강원도 양양군 손양면 선사유적로 316-20,033-672-6787
1232,cheogajip,양덕원점,강원도,홍천군,강원도 홍천군 남면 양덕원2길 30,033-432-0880
1233,cheogajip,양구점,강원도,양구군,강원도 양구군 양구읍 사명길 66,033-481-9998
1234,cheogajip,아야진점,강원도,고성군,강원도 고성군 토성면 아야진리 49-3,033-631-1130
1235,cheogajip,쌍용점,강원도,영월군,강원도 영월군 한반도면 쌍용로 82-1,033-372-5261
1236,cheogajip,신남점,강원도,인제군,강원도 인제군 남면 신남로48번길 19,033-461-8295
1237,cheogajip,시동점,강원도,홍천군,강원도 홍천군 남면 시동안로 321,033-432-0939
1238,cheogajip,수타사점,강원도,홍천군,강원도 홍천군 동면 속초길 6,033-436-9992
1239,cheogajip,석사점,강원도,춘천시,강원도 춘천시 효석로67번길 18-1(석사동),033-262-6592
1240,cheogajip,서화점,강원도,인제군,강원도 인제군 서화면 금강로 1777-1,033-463-4855
1241,cheogajip,서면점,강원도,홍천군,강원도 홍천군 서면 팔봉산로 1180,033-434-5605
1242,cheogajip,북방점,강원도,홍천군,강원도 홍천군 북방면 영서로 2706,033-434-8824
1243,cheogajip,부안점,강원도,춘천시,강원도 춘천시 보안길 42(후평동),033-251-1677
1244,cheogajip,봉포점,강원도,고성군,강원도 고성군 토성면 토성로 65,033-635-7575
1245,cheogajip,명륜점,강원도,원주시,"강원도 원주시 남원로527번길 66, 1층 (명륜동)",033-762-7778
1246,cheogajip,마차점,강원도,영월군,강원도 영월군 북면 마차중앙1길 39-1,033-372-3940
1247,cheogajip,동해본점,강원도,동해시,"강원도 동해시 해안로 635-4, 1층(발한동)",033-533-9383
1248,cheogajip,동면점,강원도,양구군,강원도 양구군 동면 금강산로 1554,033-481-7130
1249,cheogajip,단관점,강원도,원주시,"강원도 원주시 단관길 177-9(관설동, 1층)",033-766-9266
1250,cheogajip,단계점,강원도,원주시,강원도 원주시 북원로2246번길 45(단계동),033-731-0101
1251,cheogajip,내면점,강원도,홍천군,강원도 홍천군 내면 창촌로 33-1,033-432-1763
1252,cheogajip,남양점,강원도,삼척시,"강원도 삼척시 중앙시장길 68-26(남양동, 단층일부)",033-574-4582
1253,cheogajip,남부점,강원도,춘천시,강원도 춘천시 공지로 354(효자동),033-254-3503
1254,cheogajip,금호점,강원도,속초시,강원도 속초시 중앙로121번길 6(금호동),033-633-2239
1255,cheogajip,근덕점,강원도,삼척시,강원도 삼척시 근덕면 교가길 22-9,033-573-9293
1256,cheogajip,구곡점,강원도,원주시,"강원도 원주시 늘품로 8, 101호(단구동)",033-762-8989
1257,cheogajip,교동점,강원도,속초시,강원도 속초시 교동 먹거리4길 33(교동),033-632-3370
1258,cheogajip,계촌점,강원도,평창군,강원도 평창군 방림면 계촌길 58,033-333-9950
1259,cheogajip,거두점,강원도,춘천시,강원도 춘천시 동내면 거두택지길 32(1층),033-261-0552
1260,cheogajip,강현점,강원도,양양군,강원도 양양군 강현면 물치천로 12,033-671-4201
1261,cheogajip,강대점,강원도,춘천시,"강원도 춘천시 서부 대성로 182-1, 1층(효자동)",033-251-7782
1262,cheogajip,문혜리점,강원도,철원군,강원도 철원군 갈말읍 두루미로 100-1,033-452-5592
1263,cheogajip,제천A점,충북,제천시,"충북 제천시 숭의로1길 2, 1층(화산동)",043-642-6992
1264,cheogajip,광혜원점,충청북도,음성군,충청북도 음성군 대소면 대청로 15 ,043-535-9998
1265,goobne,흥덕지구점,경기도,용인시,"경기도 용인시 기흥구  흥덕1로 79번길 9, 105호",031-212-9293
1266,goobne,후곡점,경기도,고양시,경기도 고양시 일산서구  일산로 576,031-913-9289
1267,goobne,효자중화산2호점,전라북도,전주시,"전라북도 전주시 완산구  용머리로 101 상가2동 지1층 201호, 202호",063-223-9492
1268,goobne,효자중화산1호점,전라북도,전주시완산구,전라북도 전주시완산구  안행로 154,063-232-8294
1269,goobne,효성2동점,인천광역시,계양구,인천광역시 계양구 마장로 549 1층 107호 (효성동),032-547-8294
1270,goobne,회덕점,경기도,광주시,경기도 광주시  이배재로 108,031-797-9293
1271,goobne,황상인의점,경상북도,구미시,경상북도 구미시  여현로 80,054-473-9482
1272,goobne,화천점,강원도,화천군,강원도 화천군 화천읍 중앙로 37번지,033-442-9994
1273,goobne,화정1동점,경기도,고양시,경기도 고양시 덕양구  은빛로29번길 15-4,031-967-9592
1274,goobne,화양점,서울특별시,광진구,"서울특별시 광진구   능동로19길 53, 1층",02-461-9993
1275,goobne,화성마도점,경기도,화성시,경기도 화성시 마도면 두곡서길 35 1층,031-356-5708
1276,goobne,화성남양점,경기도,화성시,경기도 화성시 남양동 남양도시개발구역 2-1블럭 화성남양상가 103,031-356-9207
1277,goobne,화서1동점,경기도,수원시,경기도 수원시 팔달구 화서동 219-1번지 101호,031-248-6999
1278,goobne,화북삼양점,제주도,제주시,제주도 제주시  진동로1길 13,064-759-9282
1279,goobne,화곡본동점,서울특별시,강서구,서울특별시 강서구 화곡동 29-27,02-2601-8292
1280,goobne,화곡4동점,서울특별시,강서구,서울특별시 강서구 화곡4동 827-8번지,02-2643-9294
1281,goobne,화곡1동점,서울특별시,강서구,서울특별시 강서구  곰달래로 19길 46 1층,02-2694-9294
1282,goobne,홍천점,강원도,홍천군,강원도 홍천군 홍천읍 연봉리 502-5번지,033-436-9292
1283,goobne,홍제2호점,서울특별시,서대문구,"서울특별시 서대문구  문화촌길 34, 아동 지층 1호",02-720-9492
1284,goobne,홍제1호점,서울특별시,서대문구,서울특별시 서대문구 홍제동 155-6번지,02-732-9595
1285,goobne,홍은2동점,서울특별시,서대문구,"서울특별시 서대문구  백련사길 6, 1층",02-395-9293
1286,goobne,홍성읍점,충청남도,홍성군,충청남도 홍성군 홍성읍 문화로 33번길 10,041-631-9255
1287,goobne,홍농읍점,전라남도,영광군,"전라남도 영광군 홍농읍 상하길 33, 102호",061-356-9004
1288,goobne,호평점,경기도,남양주시,경기도 남양주시 호평동 615-6,031-592-9392
1289,goobne,호원1호점,경기도,의정부시,"경기도 의정부시 호원동 419 상가동 1층 104,105호(현대아파트)",031-875-0006
1290,goobne,호수동점,경기도,안산시,"경기도 안산시 단원구  광덕2로 194-8,108호",031-410-9475
1291,goobne,호매실점,경기도,수원시,"경기도 수원시 권선구  서수원로523번길 30-35, 101호",031-292-8294
1292,goobne,호계점,경기도,,"경기도  안양시 동안구  엘에스로 45, 1층 117호(호계동, 대영골든타워)",031-452-9292
1293,goobne,현풍점,대구광역시,달성군,대구광역시 달성군 현풍면 현풍중앙로14길 85,053-617-9492
1294,goobne,헬리오시티점,서울특별시,송파구,"서울특별시 송파구  송파대로37길 88, 2층(석촌동)",02-422-9294
1295,goobne,향동점,경기도,고양시,"경기도 고양시 덕양구  꽃내음2길 50-7 , 1층 일부호 (향동동)",02-3159-9494
1296,goobne,향남지구점,경기도,화성시,경기도 화성시 향남읍 행정서로3길 4-16,031-359-9282
1297,goobne,향남2지구점,경기도,화성시,"경기도 화성시 향남읍 상신하길로298번길 7-27, 1층 111호",031-352-4837
1298,goobne,행신2호점,경기도,고양시,"경기도 고양시 덕양구  중앙로 478, 109호",031-972-9294
1299,goobne,행당점,서울특별시,성동구,서울특별시 성동구  행당로 79,02-2294-9294
1300,goobne,해운대중동점,부산광역시,해운대구,"부산광역시 해운대구  달맞이길65번길 15, 103호",051-701-9235
1301,goobne,해남점,전라남도,해남군,전라남도 해남군 해남읍 법원길4,061-537-9494
1302,goobne,함열점,전라북도,익산시,전라북도 익산시 함열읍 함열1길 28,063-862-9994
1303,goobne,함안칠원점,경상남도,함안군,경상남도 함안군 칠원읍 구성길 43,055-587-9030
1304,goobne,함안가야점,경상남도,함안군,경상남도 함안군 가야읍 가야로 135,055-583-9282
1305,goobne,함덕점,제주특별자치도,제주시,"제주특별자치도 제주시 조천읍 조함해안로 434, 2층",064-782-5469
1306,goobne,한성대점,서울특별시,성북구,서울특별시 성북구  삼선교로2길 3,02-762-9294
1307,goobne,한남대점,대전광역시,동구,대전광역시 동구 계족로443번길 70 1층 (용전동),042-638-9492
1308,goobne,학익점,인천광역시,미추홀구,"인천광역시 미추홀구 소성로 168, 1층",032-873-9922
1309,goobne,학동사거리점,서울특별시,강남구,"서울특별시 강남구  도산대로50길 21,  101호(논현동)",02-518-9492
